Node,Centrality,Latitude,Longitude
187 Street,0.0007374631268436,40.8528395,-73.9313146
Dyckman Street,0.0014749262536873,40.8652769,-73.9277986
Amsterdam Avenue,0.0007374631268436,40.8010529,-73.9652365
Henry Hudson Bridge,0.0003687315634218,40.8766524,-73.9238797
Netherland Avenue,0.0003687315634218,40.8797432,-73.9144359
Johnson Avenue,0.0003687315634218,40.5131812,-74.2486411
Bartow Avenue,0.0014749262536873,40.8682393,-73.8335456
New England Thruway,0.0003687315634218,40.8770221,-73.8339881
Boller Avenue,0.0003687315634218,40.8843859,-73.8372295
156 Street,0.0003687315634218,42.6577727,-73.76201308868659
138 Street,0.0007374631268436,40.8131324,-73.929968
135 Street,0.0007374631268436,40.717029,-73.95921
Westchester,0.0003687315634218,40.8400475,-73.8427671
East 150 Street,0.0007374631268436,40.7572301,-73.97074270728497
West Fordham Road,0.0014749262536873,40.8627548,-73.9047707
East Fordham Road,0.0025811209439528,40.8554124,-73.8767367
59 Place,0.0007374631268436,43.1246516,-77.5810939
59 Street,0.0011061946902654,40.7159458,-73.9983991
Rae Street,0.0007374631268436,40.8173685,-73.9113895
Mosholu Parkway,0.0011061946902654,40.8792799,-73.8852693
9 Avenue,0.0007374631268436,40.81819805,-73.95100897933364
155 STREET,0.0003687315634218,40.7760363,-73.9827622
35 Ave,0.0007374631268436,40.7651912,-73.8277995
36 Ave,0.0003687315634218,40.7565586,-73.9298155
DALE AVENUE,0.0007374631268436,40.572812,-74.123884
Rector Street,0.0007374631268436,40.70722,-74.013342
Jewett Avenue,0.0003687315634218,40.6234722,-74.1320767
101 Street,0.0018436578171091,40.7189467,-73.9907984
5 Avenue,0.0022123893805309,40.5467724,-74.21034999165167
East Drive,0.0011061946902654,40.6536458,-73.9667669
Hutchinson River Parkway,0.0011061946902654,40.84964235,-73.83640393750001
West 98 Street,0.0007374631268436,40.7960465,-73.971038
West 99 Street,0.0007374631268436,40.7971386,-73.9716719
West 147 Street,0.0011061946902654,40.7376246,-73.6407922
120 Street,0.0003687315634218,40.70476125,-74.00595511542886
116 Street,0.0003687315634218,40.8044723,-73.9553299
100 Street,0.0007374631268436,40.75160785,-73.98688411737558
97 Street,0.0003687315634218,40.7336006,-73.9577332
174 Street,0.0011061946902654,40.7179646,-73.9976229
Cross Bronx Expressway,0.0033185840707964,40.8452848,-73.9279511
149 Street,0.0011061946902654,40.7172775,-73.9951484
150 Street,0.0014749262536873,40.7572301,-73.97074270728497
Ogden Avenue,0.0003687315634218,40.8296745,-73.9310689
Edward L Grant Highway,0.0003687315634218,40.8441486,-73.9227396
Carroll Place,0.0003687315634218,40.6473307,-74.0839214
Sheridan Avenue,0.0011061946902654,40.8429273,-73.9109842
Grant Avenue,0.0022123893805309,40.6768466,-73.8653952
East Tremont Avenue,0.0003687315634218,40.8418573,-73.8583296
Devoe Avenue,0.0003687315634218,40.840755,-73.876908
Boston Road,0.0018436578171091,40.8673321,-73.8600312
Bronx Street,0.0007374631268436,40.8398115,-73.8790767
Nelson Avenue,0.0003687315634218,40.544326,-74.148162
Plimpton Avenue,0.0003687315634218,40.8424777,-73.9229821
99 Street,0.0011061946902654,40.70479,-74.0072588
Mt. Eden Parkway,0.0003687315634218,40.8430611,-73.909558
East 99 Street,0.0007374631268436,40.7888815,-73.9520285
East 100 Street,0.0007374631268436,40.7883932,-73.9489766
Balcom Avenue,0.0007374631268436,40.828246,-73.832138
177 Street,0.0003687315634218,42.1402795,-77.05574020609606
103 Street,0.0003687315634218,40.7961299,-73.9614554
102 Street,0.0014749262536873,40.78866,-73.9457907
163 Street,0.0011061946902654,40.7287309,-74.0000208
West 116 Street,0.0003687315634218,40.8074124,-73.9624361
119 Street,0.0007374631268436,40.7965357,-73.9306667
Orchard Beach Road,0.0003687315634218,40.8682195,-73.8002203
Roosevelt Avenue,0.0011061946902654,40.7582939,-73.8342154
West 175 Street,0.0007374631268436,43.02847,-76.156249
123 Street,0.0003687315634218,40.7546374,-73.988131
122 Street,0.0003687315634218,40.751261,-73.9766228
East Mt Eden Avenue,0.0018436578171091,40.8435761,-73.9130722
Audubon Avenue,0.0007374631268436,40.8473391,-73.9333597
St. Nicholas Avenue,0.0025811209439528,40.8241432,-73.9446885
Wadsworth Avenue,0.0007374631268436,40.84852,-73.935929
Lenox Avenue,0.0007374631268436,40.8191313,-73.9372971
Edgecomb Avenue,0.0007374631268436,40.8301579,-73.9398047
Westchester Avenue,0.0003687315634218,40.8397824,-73.8430728
153 Street,0.0007374631268436,40.6482478,-73.9782
63 Street,0.0003687315634218,40.764629,-73.966113
64 Street,0.0003687315634218,40.7582536,-73.9807387
Dead End,0.0169616519174041,40.8401745,-73.82344174998985
ALLEY,0.0007374631268436,40.7414759,-73.9818987
Senator Street,0.0018436578171091,40.6375525,-74.0255652
68 Street,0.0014749262536873,40.7678782,-73.9641187
65 Street,0.0003687315634218,40.6682755,-73.9946405
Gowanus Expressway,0.0003687315634218,40.6360258,-74.0179393
67 Street,0.0014749262536873,40.7285606,-73.959184
190 Street,0.0011061946902654,40.7187866,-73.955001
189 Street,0.0007374631268436,40.725171,-74.00295
Van Wyck Expressway,0.0011061946902654,40.6967115,-73.8134564
138 Place,0.0003687315634218,40.6739501,-73.95135813183899
191 Street,0.0003687315634218,40.7251939,-74.0030151
192 Street,0.0011061946902654,40.7579453,-73.7897598
64 Avenue,0.0014749262536873,40.7658729,-73.9657559
Concord Street,0.0003687315634218,40.6976319,-73.9853972
Whitehall Terrace,0.0011061946902654,40.721588,-73.7600825
Hillside Avenue,0.0003687315634218,40.738896,-73.700983
19 Avenue,0.0018436578171091,40.6987989,-73.97471526651583
20 Avenue,0.0011061946902654,40.61741,-73.985026
67 Avenue,0.0014749262536873,40.7267968,-73.8532472
221 Street,0.0007374631268436,40.7057502,-73.9376528
221 Place,0.0003687315634218,40.7292935,-73.7401592
St. Anns Avenue,0.0011061946902654,40.59127905,-74.0966613290885
St. Anns Place,0.0007374631268436,42.6396506,-73.7575162
38 Avenue,0.0014749262536873,40.5472657,-74.2104652
39 Avenue,0.0014749262536873,40.7526866,-73.9329357
Victory Boulevard,0.0003687315634218,40.6377769,-74.0758638
Christopher Lane,0.0003687315634218,40.6114939,-74.1557615
Cypress Avenue,0.0033185840707964,40.8051423,-73.9135096
87 Avenue,0.0011061946902654,40.6836204,-73.9816925
88 Avenue,0.0011061946902654,40.6798468,-73.8515018
27 Avenue,0.0007374631268436,40.6664032,-73.7495292
Eagle Avenue,0.0003687315634218,40.822181,-73.908418
Cauldwell Avenue,0.0003687315634218,40.8154192,-73.9103157
Rogers Place,0.0003687315634218,40.8237575,-73.8976172
Intervale Avenue,0.0007374631268436,40.8221585,-73.8967991
Tinton Avenue,0.0003687315634218,40.8178792,-73.9050078
Union Avenue,0.0018436578171091,40.7187096,-73.9523721
86 Road,0.0003687315634218,40.65845095,-73.79578045828039
37 Avenue,0.0003687315634218,40.7645956,-73.9163245
Long Island Expressway,0.0011061946902654,40.7643016,-73.7230346
73 Avenue,0.0007374631268436,40.72847335,-73.89326198040564
66 Street,0.0003687315634218,40.7764651,-73.9606697
193 Street,0.0011061946902654,40.6222255,-73.95034801637931
Hales Avenue,0.0003687315634218,40.534069,-74.159695
Woods of Arden Road,0.0007374631268436,40.533881,-74.162304
146 Street,0.0003687315634218,43.4554817,-76.5056196
Sutphin Boulevard,0.0003687315634218,40.70546,-73.810708
144 Street,0.0007374631268436,40.7889336,-73.8161424
145 Street,0.0003687315634218,40.6961065,-73.9934728
194 Street,0.0007374631268436,40.7261717,-73.99680121665565
East 170 Street,0.0007374631268436,43.0541275,-74.8529953
Farmers Boulevard,0.0003687315634218,40.7034096,-73.7666687
Belknap Street,0.0007374631268436,40.677415,-73.758787
Dalny Road,0.0003687315634218,40.7141788,-73.7874974
Wexford Terrace,0.0003687315634218,40.7140064,-73.7828953
Ocean Terrace,0.0011061946902654,40.6099752,-74.1017632
Renwick Avenue,0.0011061946902654,40.611172,-74.1055894
Cayuga Avenue,0.0003687315634218,40.6130672,-74.101755
Seneca Avenue,0.0007374631268436,40.7028171,-73.9076756
Clove Road,0.0007374631268436,40.6139911,-74.1012626
Oneida Avenue,0.0003687315634218,40.6122174,-74.1002278
87 Terrace,0.0007374631268436,42.7706368,-73.8320932
87 Road,0.0003687315634218,40.66315765,-73.7958139430213
Bates Road,0.0007374631268436,40.7686104,-73.72976695385242
West End Drive,0.0003687315634218,40.770784,-73.733254
Annadale Lane,0.0003687315634218,40.768021,-73.731709
Prospect Avenue,0.0007374631268436,40.665414,-73.992872
Hewitt Place,0.0003687315634218,40.819477,-73.899869
111 Avenue,0.0003687315634218,40.7413853,-74.0032719036205
111 Road,0.0003687315634218,43.1264117,-77.552677
173 Street,0.0003687315634218,40.7119479,-73.7887
White Plains Road,0.0014749262536873,40.8573681,-73.8676146
Cruger Avenue,0.0003687315634218,40.8654585,-73.8663423
Avenue St. John,0.0003687315634218,40.8122748,-73.9011392
Jennings Street,0.0011061946902654,40.831502,-73.888081
East 149 Street,0.0003687315634218,40.8120839,-73.9041639
North Hangar Road,0.0003687315634218,40.6613781,-73.778806
JFK Expressway,0.0003687315634218,40.6670081,-73.7860417
140 Street,0.0007374631268436,40.7528121,-73.9739556
142 Street,0.0003687315634218,40.6927316,-73.9935774
Bruckner Boulevard,0.0014749262536873,40.8301747,-73.8375135
Morley Avenue,0.0007374631268436,40.5755616,-74.1265052
Rockland Avenue,0.0007374631268436,40.5885639,-74.1458338
150 Road,0.0007374631268436,40.657963,-73.81738897195467
North Boundary Road,0.0007374631268436,40.6562885,-73.7704432
Brookville Boulevard,0.0007374631268436,40.6732591,-73.7338072
Brielle Avenue,0.0007374631268436,40.5913602,-74.1368254
Manor Road,0.0007374631268436,40.6092982,-74.1212609
Glen Street,0.0007374631268436,40.6808818,-73.871444
Aldus Street,0.0011061946902654,40.823191,-73.889484
Beekman Avenue,0.0003687315634218,40.808723,-73.913884
Mulberry Avenue,0.0007374631268436,40.7488859,-73.8170488
Freedom Avenue,0.0007374631268436,40.5964537,-74.1637458
Home Street,0.0022123893805309,40.828706,-73.889935
168 Street,0.0003687315634218,40.6728674,-73.9910249
Sussex Avenue,0.0003687315634218,40.60327,-74.115893
Northern Boulevard,0.0040560471976401,40.7530794,-73.9062074
45 Avenue,0.0011061946902654,40.54747245,-74.21054677899713
Stone Street,0.0003687315634218,40.7044119,-74.010224
Court Street,0.0011061946902654,40.6941,-73.991777
Lloyd Road,0.0003687315634218,40.6935197,-73.8079006
Liberty Avenue,0.0003687315634218,40.6744049,-73.8965126
Lois Lane,0.0014749262536873,40.612213,-74.175561
Bloomfield Avenue,0.0003687315634218,40.6130392,-74.1829511
East 167 Avenue,0.0003687315634218,40.5872149,-73.6616879
Hewlett Street,0.0007374631268436,40.753754,-73.704711
Langdale Street,0.0007374631268436,40.7415422,-73.7009103
East 47 Street,0.0007374631268436,40.751911,-73.9675888
East 48 Street,0.0007374631268436,40.7545135,-73.9715411
East 11 Street,0.0003687315634218,40.7263892,-73.9769043
East 12 Street,0.0007374631268436,40.728137,-73.9790715
West 44 Street,0.0003687315634218,40.7565117,-73.9840416
West 45 Street,0.0007374631268436,40.7615025,-73.9939522
50 Street,0.0003687315634218,40.7616618,-73.9838968
51 Street,0.0003687315634218,40.7419652,-73.9861944
34 Avenue,0.0011061946902654,40.7554667,-74.0013993
Center Drive,0.0007374631268436,40.6624162,-73.9688302
Delancey Street,0.0011061946902654,40.7191325,-73.9903738
Rivington Street,0.0014749262536873,40.7185765,-73.9833967
55 Street,0.0007374631268436,40.7391291,-73.9947881
56 Street,0.0011061946902654,40.7561904,-73.9818638
Bowery,0.0003687315634218,40.7195236,-73.9943556
Duane Street,0.0025811209439528,40.7173438,-74.009633
Reade Street,0.0007374631268436,40.7159819,-74.0087393
Mott Street,0.0003687315634218,40.7191232,-73.9964472
East Broadway,0.0003687315634218,40.713715,-73.990173
Catherine Slip,0.0014749262536873,40.709679,-73.9960512
Catherine Street,0.0011061946902654,40.629946,-74.138598
Broadway,0.0070058997050147,40.8028269,-73.9675054
8 Avenue,0.0007374631268436,40.7683107,-73.9644059567109
East 13th Street,0.0007374631268436,40.5865094,-73.9559583
57 Street,0.0007374631268436,40.764332,-73.9764332
East 130 Street,0.0003687315634218,40.7992623,-73.9131069
East 129 Street,0.0003687315634218,40.7984784,-73.9144895
Stanton Street,0.0014749262536873,40.7215865,-73.9889254
East Houston Street,0.0003687315634218,40.7207965,-73.9813759
East 42 Street,0.0003687315634218,40.751771,-73.9768019
East 43 Street,0.0003687315634218,40.7531455,-73.9779608
Pike Slip,0.0003687315634218,40.7099255,-73.9917925
Rutgers Slip,0.0003687315634218,40.7106607,-73.9898632
27 Street,0.0003687315634218,40.7406433,-73.992796
26 Street,0.0003687315634218,40.7437551,-73.9889136
Spring Street,0.0018436578171091,40.7223025,-73.9971855
Prince Street,0.0018436578171091,40.724329,-73.997702
East 59 Street,0.0003687315634218,40.7639571,-73.9722754
60 Street,0.0007374631268436,40.5923764,-73.7887383
East 74 Street,0.0011061946902654,40.7681172,-73.9526585
East 73 Street,0.0007374631268436,40.766698,-73.9511901
Skillman Avenue,0.0014749262536873,40.746185,-73.9337049
East 45 Street,0.0007374631268436,40.739963,-73.9873000241046
East 46 Street,0.0011061946902654,40.7559876,-73.9789038
35 Avenue,0.0025811209439528,40.7127281,-74.0060152
45 Street,0.0011061946902654,40.648939,-74.010006
Beekman Street,0.0007374631268436,40.628881,-74.139772
West 73 Street,0.0003687315634218,40.7793445,-73.9812665
West 74 Street,0.0007374631268436,40.7802483,-73.9814211
Madison Street,0.0011061946902654,40.7125376,-73.9915211
James Street,0.0007374631268436,40.7124553,-73.9988453
Vandam Street,0.0014749262536873,40.7266142,-74.0075643
6 Avenue,0.0014749262536873,40.7613119,-73.9816059
Lafayette Street,0.0022123893805309,40.7267105,-73.9940763
West 62 Street,0.0014749262536873,40.7741833,-73.9907183
West Houston Street,0.0003687315634218,40.7290915,-74.0104271
Barnett Avenue,0.0014749262536873,40.749979,-73.911625
West Drive,0.0007374631268436,40.6577882,-73.9730535
11 Avenue,0.0007374631268436,40.7127281,-74.0060152
12 Avenue,0.0007374631268436,40.8178841,-73.9604648
87 Street,0.0003687315634218,40.7787298,-73.9516712
92 Street,0.0011061946902654,40.7798048,-73.9444584
93 Street,0.0007374631268436,40.780691,-73.9445956
113  Street,0.0003687315634218,40.7706298,-73.9853155
114 Street,0.0003687315634218,40.8063045,-73.9638874
90 Street,0.0003687315634218,40.5880338,-73.8136929
Austin Street,0.0003687315634218,40.7195628,-73.8431467
Wetherole Street,0.0003687315634218,40.7279569,-73.8635025
53 Road,0.0007374631268436,40.6528925,-73.7948032
62 Avenue,0.0007374631268436,40.7714454,-73.9832991
Apex Place,0.0007374631268436,40.734545,-73.8524203
62 Drive,0.0011061946902654,40.55596965,-74.14098696182228
63 Avenue,0.0007374631268436,40.764629,-73.966113
Williams Avenue,0.0014749262536873,40.6530013,-73.894129
89 Street,0.0003687315634218,40.7813875,-73.954077
72 Street,0.0018436578171091,40.7790162,-73.9818557
74 Street,0.0007374631268436,40.7468762,-73.8912482
South Conduit Avenue,0.0007374631268436,40.666549,-73.8376823
Cohancy Street,0.0003687315634218,40.665199,-73.8352573
Havemeyer Street,0.0003687315634218,40.715433,-73.953865
Marcy Avenue,0.0003687315634218,40.7084064,-73.9579142
Leonard Street,0.0014749262536873,40.7183249,-74.0071866
Gerry Street,0.0003687315634218,40.6998236,-73.9497937
Fillmore Place,0.0003687315634218,40.7143322,-73.9591613
North 1 Street,0.0007374631268436,44.2909374,-73.9848672
Jackie Robinson Parkway,0.0011061946902654,40.703758,-73.8553064
Jamaica Avenue,0.0007374631268436,40.7023681,-73.8036015
Tompkins Avenue,0.0011061946902654,40.6044487,-74.0653278
Throop Avenue,0.0011061946902654,40.7004288,-73.9443862
Taaffe Place,0.0007374631268436,40.6941973,-73.9601751
Classon Avenue,0.0018436578171091,40.688873,-73.96007
Irving Avenue,0.0003687315634218,40.6942856,-73.9060907
Wyckoff Avenue,0.0003687315634218,40.6965433,-73.905752
Albany Avenue,0.0014749262536873,40.6780172,-73.9385941
Troy Avenue,0.0018436578171091,40.6775604,-73.9358607
91 Street,0.0003687315634218,40.7833391,-73.9547909
Blake Avenue,0.0007374631268436,40.667283,-73.898552
Dumont Avenue,0.0011061946902654,40.6715241,-73.8585528
Ryerson Street,0.0003687315634218,40.6975194,-73.9658002
Grand Avenue,0.0007374631268436,40.7360112,-73.8795373
Clermont Avenue,0.0003687315634218,40.6915463,-73.9705379
Vanderbilt Avenue,0.0003687315634218,40.7530493,-73.9779849
Franklin Avenue,0.0007374631268436,40.6706813,-73.9579734
72 Street Pedestrian Overpass,0.0003687315634218,40.7118814,-73.9787924
73 Street,0.0011061946902654,40.7177693,-73.991467
141 Street,0.0014749262536873,40.7171476,-73.9947178
Main Street,0.0007374631268436,40.7252024,-73.8209022
Gardner Avenue,0.0007374631268436,40.7089973,-73.9241694
Grand Street Bridge,0.0003687315634218,40.7164049,-73.9230801
Queens Boulevard,0.0003687315634218,40.727634,-73.854941
Kew Gardens Road,0.0003687315634218,40.7027092,-73.8174107
Fanchon Place,0.0007374631268436,40.6785841,-73.8988611
Georgia Avenue,0.0014749262536873,40.6521022,-73.887989
East 93 Street,0.0007374631268436,40.7805427,-73.9442562
East 94 Street,0.0011061946902654,40.6356353,-73.8958454
Fulton Street,0.0011061946902654,40.7101857,-74.0076638
Chauncey Street,0.0011061946902654,40.6829301,-73.9105344
Junction Boulevard,0.0003687315634218,40.7491675,-73.8694786
Hoover Avenue,0.0007374631268436,40.7119475,-73.8255864
82 Drive,0.0007374631268436,40.7870453,-73.9812879
Metropolitan Avenue,0.0007374631268436,40.7130242,-73.9514225
Hope Street,0.0003687315634218,40.7134302,-73.9564869
Scott Avenue,0.0003687315634218,40.5921107,-74.0797213
Trotting Course Lane,0.0003687315634218,40.712519,-73.858985
Selfridge Street,0.0003687315634218,40.7191223,-73.8574095
Steuben Street,0.0007374631268436,40.6036351,-74.0770148
Emerson Place,0.0003687315634218,40.69396,-73.9622288
Tahoe Street,0.0003687315634218,40.6680921,-73.8382796
Raleigh Street,0.0003687315634218,40.6700919,-73.8366423
Clay Street,0.0007374631268436,40.7365957,-73.9551924
Box Street,0.0003687315634218,40.7371676,-73.9567203
Paidge Avenue,0.0003687315634218,40.7367939,-73.9504444
Union Turnpike,0.0022123893805309,40.7454151,-73.715169
80 Road,0.0007374631268436,40.8680045,-73.9005976
82 Avenue,0.0003687315634218,40.7256519,-73.8776307
Sumpter Street,0.0011061946902654,40.6808702,-73.9123361
Church Avenue,0.0022123893805309,40.6507967,-73.9495439
Avenue A,0.0007374631268436,40.7271803,-73.9827157
Ainslie Street,0.0007374631268436,40.7126022,-73.9492335
Meeker Avenue,0.0003687315634218,40.6253469,-74.1769824
Grand Street,0.0011061946902654,40.7132751,-73.9776678
Vleigh Place,0.0003687315634218,40.7289624,-73.8213805
71 Avenue,0.0003687315634218,40.721691,-73.844521
Lenox Road,0.0014749262536873,40.6553529,-73.9306307
Linden Boulevard,0.0014749262536873,40.6747473,-73.8368685
Eliot Avenue,0.0007374631268436,40.7326877,-73.8677877
Woodhaven Boulevard,0.0011061946902654,40.7332625,-73.8697005
95 Avenue,0.0007374631268436,40.6742426,-73.975421
95 Street,0.0003687315634218,40.6161881,-74.0310127
74 Avenue,0.0003687315634218,40.7468762,-73.8912482
Franklin Street,0.0003687315634218,40.7191802,-74.0069278
Manhattan Avenue,0.0007374631268436,40.7214035,-73.9490041
Horace Harding Expressway,0.0007374631268436,40.7640399,-73.7228105
Washington Avenue,0.0003687315634218,40.6605697,-73.9606143
Hall Street,0.0003687315634218,40.6975478,-73.9667402
Park Circle,0.0003687315634218,40.651023,-73.97219335890325
Parade Place,0.0007374631268436,40.6519517,-73.9653829
Caton Avenue,0.0014749262536873,40.6475964,-73.9733121
Albemarle Road,0.0011061946902654,40.6478739,-73.9556227
Avenue S,0.0014749262536873,40.610228,-73.9306
Avenue T,0.0014749262536873,40.615647,-73.917887
East 14 Street,0.0011061946902654,40.7319448,-73.9840083
East 13 Street,0.0011061946902654,40.7281972,-73.9772209
Lawrence Avenue,0.0007374631268436,40.6291546,-73.9767152
Parkville Avenue,0.0014749262536873,40.633084,-73.9671693
Newkirk Avenue,0.0007374631268436,40.6399641,-73.9483922
Sheepshead Bay Road,0.0007374631268436,40.5870625,-73.9528309
East 16 Street,0.0018436578171091,40.7372809,-73.9925286
St. Pauls Place,0.0003687315634218,40.8360116,-73.9035491
131 Street,0.0003687315634218,43.0140109,-78.876608
Whitestone Expressway,0.0003687315634218,40.7920448,-73.8235709
Wallace Avenue,0.0003687315634218,40.8543854,-73.8648158
Barnes Avenue,0.0003687315634218,40.893249,-73.854067
Eastchester Bridge,0.0003687315634218,40.8880055,-73.8234367
Huguenot Avenue,0.0007374631268436,40.5332585,-74.1924945
Mace Avenue,0.0003687315634218,40.8625926,-73.8351909
Allerton Avenue,0.0003687315634218,40.8654299,-73.8673652
Booth Memorial Avenue,0.0003687315634218,40.7405597,-73.7891279
Lawrence Street,0.0007374631268436,40.6936763,-73.9861977
West kingsbridge Road,0.0003687315634218,40.8680002,-73.8998451
Dark Street,0.0003687315634218,40.8904806,-73.8307448
Western Avenue,0.0003687315634218,40.6315638,-74.184923
65 Avenue,0.0014749262536873,40.6336953,-74.0783290716887
Melbourne Avenue,0.0007374631268436,40.7337753,-73.814858
Tomlinson Avenue,0.0003687315634218,40.850012,-73.8523205
Gravett Road,0.0011061946902654,40.7352894,-73.8236358
Halsey Street,0.0007374631268436,40.6863449,-73.9165406
Macon Street,0.0007374631268436,40.6813636,-73.9471585
Collins Place,0.0003687315634218,40.7638402,-73.8350818
Kings Road,0.0003687315634218,40.6467368,-73.9242869
Montgomery Place,0.0003687315634218,40.8428201,-73.8493114
Garfield Place,0.0003687315634218,40.6725042,-73.9774407
Claver Place,0.0007374631268436,40.682421,-73.957534
Janet Place,0.0003687315634218,40.7585019,-73.8352679
147 Street,0.0007374631268436,40.7444948,-73.9941795
7 Avenue,0.0007374631268436,40.7367035,-74.0010309
Nethermead Arches,0.0003687315634218,40.6624162,-73.9688302
Kane Street,0.0007374631268436,40.6863978,-73.9972781
Hancock Street,0.0014749262536873,40.682004,-73.954623
Marion Street,0.0003687315634218,40.6815675,-73.9127825
Decatur Street,0.0007374631268436,40.6955788,-73.9005102
McDonough Street,0.0003687315634218,42.483754,-79.311863
9 Street Bridge,0.0003687315634218,40.6577415,-73.82997840518135
2 Avenue,0.0003687315634218,40.7330958,-73.9843953
East 89 Street,0.0003687315634218,40.7813875,-73.954077
Remsen Avenue,0.0007374631268436,40.6449389,-73.9112164
Quentin Road,0.0011061946902654,40.6062648,-73.9762955
Avenue R,0.0007374631268436,40.606325,-73.9529569
East 1 Road,0.0003687315634218,40.6868098,-74.0172454
Avenue M,0.0003687315634218,40.6178971,-73.959474
Baughman Place,0.0003687315634218,40.6201322,-73.9339751
Avenue L,0.0014749262536873,40.6397462,-73.8936347
Aviation Road,0.0003687315634218,40.5819271,-73.8880283
Marine Parkway Bridge,0.0003687315634218,40.5734924,-73.88493729440003
New Jersey,0.0003687315634218,40.6774274,-73.8962359
Pier,0.0003687315634218,40.8047002,-73.7949603
Utica Avenue,0.0003687315634218,40.679347,-73.9308408
Glenwood Road,0.0018436578171091,40.6321123,-73.964598
Malta Street,0.0007374631268436,40.6573667,-73.8940508
Alabama Avenue,0.0007374631268436,40.6768986,-73.8992908
Van Sinderen Avenue,0.0003687315634218,40.6574266,-73.8991111
Snediker Avenue,0.0011061946902654,40.671069,-73.901429
Avenue K,0.0007374631268436,40.637901,-73.900838
Avenue J,0.0011061946902654,40.625039,-73.960803
Hinsdale Street,0.0007374631268436,40.671205,-73.900507
108 Street,0.0003687315634218,40.7935598,-73.9453291
Avenue O,0.0003687315634218,40.616492,-73.928567
Fillmore Avenue,0.0003687315634218,40.603009,-74.13427
Farragut Road,0.0007374631268436,40.637394,-73.92986
East 71 Street,0.0007374631268436,40.7697052,-73.9625959
Avenue U,0.0007374631268436,40.597473,-73.979137
21 Avenue,0.0003687315634218,40.74870485,-73.94163787801546
Havemeyer Avenue,0.0003687315634218,40.8194366,-73.844971
Castle Hill Avenue,0.0003687315634218,40.8342413,-73.8512738
Arnow Place,0.0007374631268436,40.850241,-73.828839
Sands Place,0.0007374631268436,40.8509586,-73.8288667
Crotona Parkway,0.0003687315634218,40.8444871,-73.8849149
Daly Avenue,0.0003687315634218,40.84343,-73.882534
Rosedale Avenue,0.0007374631268436,40.8233665,-73.8674566
Commonwealth Avenue,0.0003687315634218,40.8327646,-73.8684802
West Main Street,0.0003687315634218,40.7575703,-73.954124
East Main Street,0.0003687315634218,40.7565833,-73.9534671
Lafayette Avenue,0.0007374631268436,40.6863074,-73.9744304
Bruckner Expressway,0.0007374631268436,40.8248968,-73.8680779
Van Cortlandt Avenue West,0.0003687315634218,40.8853514,-73.8943187
46 Avenue,0.0014749262536873,40.5474654,-74.21057807906976
45 Road,0.0011061946902654,40.6505439,-73.7912194
Chapin Parkway,0.0003687315634218,40.7139568,-73.802019
84 Avenue,0.0007374631268436,40.7765808,-73.952428
Vyse Avenue,0.0007374631268436,40.831798,-73.888936
Hoe Avenue,0.0007374631268436,40.833738,-73.888802
16 Street,0.0003687315634218,40.7422885,-74.0044325
15 Street,0.0003687315634218,40.660365,-73.979493
151 Street,0.0003687315634218,40.7209153,-73.9897956
58 Lane,0.0003687315634218,40.7734671,-73.8693292
50 Avenue,0.0003687315634218,40.74323715,-73.95913242847102
134 Street,0.0003687315634218,40.8317237,-73.89427112981753
136 Street,0.0007374631268436,42.1007671,-75.9203925
Elmwood Avenue,0.0036873156342182,40.627222,-73.9744248
38 Street,0.0003687315634218,40.7467884,-73.9728441
47 Street,0.0003687315634218,40.7631593,-73.9939806
53 Street,0.0011061946902654,40.7219194,-73.9903378
52 Street,0.0007374631268436,40.754478,-73.9636705
71 Street,0.0007374631268436,40.7429616,-73.9922855
East 37 Street,0.0014749262536873,40.7473771,-73.9760197
East 38 Street,0.0003687315634218,40.7476278,-73.9748424
Crotona Park East,0.0007374631268436,40.8366261,-73.8925344
Douglass Street,0.0007374631268436,40.6805929,-73.9850325
28 Avenue,0.0007374631268436,40.7457235,-73.94161704276848
Avenue W,0.0011061946902654,40.5923096,-73.9738908
Jewel Avenue,0.0007374631268436,40.725067,-73.8400158
46 Road,0.0007374631268436,40.6585005,-73.7741302
47 Avenue,0.0007374631268436,40.5474584,-74.21060924185232
East 67 Street,0.0003687315634218,40.7646815,-73.9584577
Wilkinson Avenue,0.0007374631268436,40.851737,-73.831961
Continental Avenue,0.0007374631268436,40.7185769,-73.845792
39 Street,0.0003687315634218,40.7583819,-73.9984041
40 Street,0.0003687315634218,40.70702185,-74.00966692266792
41 Street,0.0003687315634218,40.7600757,-73.9985937
42 Street,0.0003687315634218,40.7546374,-73.988131
43 Street,0.0011061946902654,40.7127281,-74.0060152
44 Street,0.0003687315634218,40.6927648,-73.991228
46 Street,0.0003687315634218,40.7566484,-73.9140858
85th Street,0.0007374631268436,40.6548821,-73.8465129
53 Drive,0.0007374631268436,40.7289682,-73.9011495
53 Avenue,0.0007374631268436,40.7605598,-73.9759537
Bloomfield Street,0.0003687315634218,40.7404201,-74.0095688
213 STREET,0.0007374631268436,40.9051757,-73.84352589110327
JEROME AVENUE,0.0007374631268436,40.8665331,-73.8981713
235 STREET,0.0003687315634218,40.66817075,-73.72781975000001
236 STREET,0.0007374631268436,40.748997,-73.9942568
231 STREET,0.0003687315634218,40.8789536,-73.904797
232 STREET,0.0003687315634218,43.04573765,-76.15007158219913
